x,y_d_0025_c_0,y_d_0025_c_001,y_d_005_c_0,y_d_005_c_001
0.21200000000000002,37.90664778512977,37.90414572459102,38.14581138223506,38.1343658858859
0.21600000000000003,37.8686886933627,37.867489461174756,38.0361377212501,38.03073926123056
0.22,37.844065692570894,37.84340463888989,37.96206270122079,37.95928805872867
0.22400000000000003,37.82745946736545,37.82705070860929,37.91131346259728,37.90976757817788
0.228,37.8159084539035,37.81563088392131,37.87599697352814,37.87506650067757
0.23200000000000004,37.80764612924417,37.80744210489445,37.851044433938796,37.85044168084924
0.23600000000000002,37.801561811908115,37.801403995975626,37.83314387437604,37.832722498234695
0.24,37.796933491610865,37.796807243641986,37.820086848706616,37.819771434184126
0.24400000000000002,37.79327750264441,37.793174885083936,37.81037853018896,37.810129159779144
0.248,37.79026531319726,37.79017896141866,37.802991890095434,37.802788310945765
0.252,37.7876658501113,37.787592005349175,37.79721310042645,37.79704276733378
0.256,37.78531328439948,37.78524949114915,37.79253691403571,37.79239161510777
0.26,37.7830853704577,37.783030056713606,37.788601130599176,37.788474946332414
0.264,37.78088749570172,37.78084047388681,37.78514133402463,37.7850300633674
0.268,37.77864822698339,37.7786068820339,37.78196200008168,37.78186448800497
0.272,37.776305919189674,37.77626935116396,37.778915503893614,37.77882978586082
0.276,37.77380542899996,37.773772840920174,37.775883708480464,37.775808122144255
0.28,37.771093700277625,37.77106459487462,37.772768135678874,37.77270074549162
0.28400000000000003,37.76811443136138,37.76808959020402,37.769480069768036,37.769419276722225
0.28800000000000003,37.76481101389544,37.76478879594261,37.765936688882746,37.76588279883587
0.29200000000000004,37.761116083956644,37.761096074260166,37.762054238687334,37.76200634924303
0.29600000000000004,37.75694975875249,37.75693155188225,37.75773981337116,37.75769710606083
0.3,37.75221448818979,37.7521978500386,37.75288642082954,37.752847792693395
0.30400000000000005,37.74678647442298,37.74677242479736,37.74736386780416,37.74732865900254
0.308,37.74051468551754,37.74050191712452,37.74101399722736,37.74098272223634
0.31200000000000006,37.73320202700888,37.73319040430639,37.73363695663652,37.73360898865202
0.316,37.7245933036216,37.72458259492808,37.72497445640961,37.724949342360866
0.32,37.71435540728654,37.714345329083336,37.71469107566338,37.71466821716182
0.324,37.70204657801448,37.702038277412264,37.70234426660805,37.70232325492971
0.32800000000000007,37.687089228638044,37.68708145264246,37.687353334725294,37.68733480472021
0.332,37.66870940775176,37.66870241672448,37.66894462082805,37.668927925698014
0.336,37.645872765428365,37.645866475438964,37.64608259431946,37.64606754413599
0.34,37.617193462788485,37.617187002177445,37.617380102312275,37.61736680356839
0.344,37.58079870855367,37.580793567228746,37.58096590847232,37.58095366089581
0.34800000000000003,37.53417535238423,37.534170275791105,37.53432416587833,37.534313739897364
0.35200000000000004,37.4739167820843,37.47391285974445,37.47404997469114,37.47404021789103
0.35600000000000004,37.39541886304556,37.39541564795048,37.39553764254484,37.395528844661094
0.36,37.29246568054595,37.29246000106821,37.292568523860936,37.29256251428353
0.364,37.15662740338753,37.15662346086249,37.15671833827477,37.15671315134523
0.36800000000000005,36.976553307080835,36.976549165233024,36.97663214405749,36.97662882222892
0.37200000000000005,36.73688781050155,36.73688610226709,36.736958103223195,36.73695405523785
0.376,36.416933589956514,36.41693271112259,36.416994594053634,36.41699166820093
0.38,35.988813356953315,35.988804670712796,35.98885767779875,35.988861562577824
0.38400000000000006,35.414654656156024,35.41464937782235,35.41469163247834,35.414698621111505
0.38800000000000007,34.64271490284604,34.64272343592403,34.64275358979826,34.642771447482936
0.392,33.5998219020683,33.599826967649555,33.59983565340819,33.599872846482036
0.396,32.17410861450549,32.17423326250971,32.17424235172116,32.17419488596672
0.4,30.08030459164182,30.080374282742987,30.080361756755728,30.080394378669094
